match_id,flip,Cum Mat Total,Cum Runs Total,Cum SR,Cumulative Overs,Cumulative Bowling Runs,Cumulative Wkts,Cumulative Econ,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I
885971,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885971,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885971,1,9,6,50.0,31.0,193.0,11.0,6.19,2.0,2.0,0.0,0.22
885971,1,4,0,0.0,11.0,102.0,3.0,9.19,0.0,0.0,0.0,0.0
885971,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885971,1,31,833,110.43,12.0,113.0,2.0,9.3,8.0,8.0,0.0,0.26
885971,1,17,391,104.55,19.5,158.0,5.0,9.04,5.0,5.0,0.0,0.29
885971,1,5,77,97.37,3.0,15.0,2.0,5.0,3.0,3.0,0.0,0.6
885971,1,8,136,118.98,22.0,141.0,5.0,6.78,2.0,2.0,0.0,0.25
885971,1,9,97,159.14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11
885971,1,7,127,81.24,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.43
885971,1,11,159,131.74,1.0,4.0,0.0,4.0,4.0,4.0,0.0,0.36
885971,1,29,66,68.54,105.5,697.0,24.0,6.71,5.0,5.0,0.0,0.17
885971,1,9,27,63.01,23.0,156.0,8.0,7.05,3.0,3.0,0.0,0.33
885971,1,13,7,62.5,47.0,408.0,10.0,8.49,3.0,3.0,0.0,0.23
885971,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,37,399,114.45,78.30000019073486,550.0,26.0,7.1,14.0,14.0,0.0,0.4
889463,0,5,37,132.38,0.0,0.0,0.0,0.0,7.0,5.0,2.0,1.4
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,1,7,116.66,4.0,23.0,3.0,5.75,1.0,1.0,0.0,1.0
889463,0,20,442,100.56,11.0,71.0,5.0,6.82,10.0,10.0,0.0,0.5
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,10,154,117.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1
889463,0,30,216,117.81,85.0,600.0,32.0,6.92,7.0,7.0,0.0,0.25
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,26,2,33.33,86.39999914169312,539.0,33.0,6.28,7.0,7.0,0.0,0.28
889463,0,5,10,71.42,2.0,14.0,1.0,7.0,1.0,1.0,0.0,0.2
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,3,63,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,4,18,63.89,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.75
889463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,0,9,118,106.06,23.0,164.0,4.0,7.27,6.0,6.0,0.0,0.67
889463,0,21,396,107.84,25.40000057220459,179.0,9.0,7.37,3.0,3.0,0.0,0.14
889463,0,7,3,60.0,18.5,157.0,4.0,8.84,0.0,0.0,0.0,0.0
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,10,154,117.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1
889463,1,37,399,114.45,78.30000019073486,550.0,26.0,7.1,14.0,14.0,0.0,0.4
889463,1,5,10,71.42,2.0,14.0,1.0,7.0,1.0,1.0,0.0,0.2
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,26,2,33.33,86.39999914169312,539.0,33.0,6.28,7.0,7.0,0.0,0.28
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,30,216,117.81,85.0,600.0,32.0,6.92,7.0,7.0,0.0,0.25
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,20,442,100.56,11.0,71.0,5.0,6.82,10.0,10.0,0.0,0.5
889463,1,4,18,63.89,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.75
889463,1,3,63,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,21,396,107.84,25.40000057220459,179.0,9.0,7.37,3.0,3.0,0.0,0.14
889463,1,9,118,106.06,23.0,164.0,4.0,7.27,6.0,6.0,0.0,0.67
889463,1,1,7,116.66,4.0,23.0,3.0,5.75,1.0,1.0,0.0,1.0
889463,1,5,37,132.38,0.0,0.0,0.0,0.0,7.0,5.0,2.0,1.4
889463,1,7,3,60.0,18.5,157.0,4.0,8.84,0.0,0.0,0.0,0.0
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889463,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894293,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894293,0,2,0,0.0,5.0,51.0,2.0,10.2,0.0,0.0,0.0,0.0
894293,0,21,440,116.42,10.399999976158142,111.0,3.0,11.07,9.0,9.0,0.0,0.43
894293,0,12,216,143.78,0.0,0.0,0.0,0.0,11.0,10.0,1.0,0.92
894293,0,57,275,98.55,165.70000076293945,1121.0,52.0,6.81,21.0,21.0,0.0,0.37
894293,0,9,27,63.01,23.0,156.0,8.0,7.05,3.0,3.0,0.0,0.33
894293,0,13,7,62.5,47.0,408.0,10.0,8.49,3.0,3.0,0.0,0.23
894293,0,17,391,104.55,19.5,158.0,5.0,9.04,5.0,5.0,0.0,0.29
894293,0,29,66,68.54,105.5,697.0,24.0,6.71,5.0,5.0,0.0,0.17
894293,0,7,5,36.5,24.0,197.0,4.0,8.75,1.0,1.0,0.0,0.14
894293,0,14,194,115.35,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.14
894293,0,3,42,95.92,2.0,31.0,1.0,15.5,0.0,0.0,0.0,0.0
894293,0,11,74,131.75,25.399999618530273,199.0,9.0,8.36,3.0,3.0,0.0,0.27
894293,0,48,1273,114.88,1.0,11.0,0.0,11.0,24.0,24.0,0.0,0.5
894293,0,16,7,47.72,57.19999980926514,440.0,17.0,7.75,4.0,4.0,0.0,0.25
894293,0,7,127,81.24,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.43
894293,0,27,464,150.11,45.0,411.0,16.0,9.65,13.0,13.0,0.0,0.48
894293,0,31,833,110.43,12.0,113.0,2.0,9.3,8.0,8.0,0.0,0.26
894293,0,2,1,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894293,0,8,136,118.98,22.0,141.0,5.0,6.78,2.0,2.0,0.0,0.25
894293,0,5,77,97.37,3.0,15.0,2.0,5.0,3.0,3.0,0.0,0.6
894293,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894293,1,48,1273,114.88,1.0,11.0,0.0,11.0,24.0,24.0,0.0,0.5
894293,1,21,440,116.42,10.399999976158142,111.0,3.0,11.07,9.0,9.0,0.0,0.43
894293,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894293,1,3,42,95.92,2.0,31.0,1.0,15.5,0.0,0.0,0.0,0.0
894293,1,12,216,143.78,0.0,0.0,0.0,0.0,11.0,10.0,1.0,0.92
894293,1,14,194,115.35,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.14
894293,1,57,275,98.55,165.70000076293945,1121.0,52.0,6.81,21.0,21.0,0.0,0.37
894293,1,11,74,131.75,25.399999618530273,199.0,9.0,8.36,3.0,3.0,0.0,0.27
894293,1,7,5,36.5,24.0,197.0,4.0,8.75,1.0,1.0,0.0,0.14
894293,1,2,0,0.0,5.0,51.0,2.0,10.2,0.0,0.0,0.0,0.0
894293,1,16,7,47.72,57.19999980926514,440.0,17.0,7.75,4.0,4.0,0.0,0.25
894293,1,31,833,110.43,12.0,113.0,2.0,9.3,8.0,8.0,0.0,0.26
894293,1,17,391,104.55,19.5,158.0,5.0,9.04,5.0,5.0,0.0,0.29
894293,1,7,127,81.24,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.43
894293,1,5,77,97.37,3.0,15.0,2.0,5.0,3.0,3.0,0.0,0.6
894293,1,27,464,150.11,45.0,411.0,16.0,9.65,13.0,13.0,0.0,0.48
894293,1,8,136,118.98,22.0,141.0,5.0,6.78,2.0,2.0,0.0,0.25
894293,1,2,1,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894293,1,9,27,63.01,23.0,156.0,8.0,7.05,3.0,3.0,0.0,0.33
894293,1,29,66,68.54,105.5,697.0,24.0,6.71,5.0,5.0,0.0,0.17
894293,1,13,7,62.5,47.0,408.0,10.0,8.49,3.0,3.0,0.0,0.23
894293,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895817,0,5,1,100.0,16.0,101.0,6.0,8.17,0.0,0.0,0.0,0.0
895817,0,53,1448,137.5,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.55
895817,0,23,204,115.81,0.0,0.0,0.0,0.0,14.0,12.0,2.0,0.61
895817,0,22,258,115.81,48.299999952316284,377.0,17.0,7.71,16.0,16.0,0.0,0.73
895817,0,49,1164,141.22,127.19999957084656,991.0,39.0,8.11,16.0,16.0,0.0,0.33
895817,0,19,10,83.33,71.39999961853027,498.0,28.0,6.9,3.0,3.0,0.0,0.16
895817,0,8,22,56.41,31.0,274.0,13.0,8.99,3.0,3.0,0.0,0.38
895817,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895817,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895817,0,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
895817,0,22,84,88.24,72.40000009536743,529.0,14.0,7.33,11.0,11.0,0.0,0.5
895817,0,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
895817,0,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
895817,0,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
895817,0,22,756,140.93,2.0,27.0,0.0,13.5,5.0,5.0,0.0,0.23
895817,0,2,33,173.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
895817,0,11,97,111.55,38.40000009536743,294.0,14.0,7.59,4.0,4.0,0.0,0.36
895817,0,2,0,0.0,6.0,41.0,1.0,6.83,2.0,2.0,0.0,1.0
895817,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895817,0,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
895817,0,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
895817,0,40,968,144.42,53.39999961853027,386.0,23.0,7.6,9.0,9.0,0.0,0.23
895817,1,22,756,140.93,2.0,27.0,0.0,13.5,5.0,5.0,0.0,0.23
895817,1,53,1448,137.5,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.55
895817,1,22,258,115.81,48.299999952316284,377.0,17.0,7.71,16.0,16.0,0.0,0.73
895817,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895817,1,2,33,173.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
895817,1,49,1164,141.22,127.19999957084656,991.0,39.0,8.11,16.0,16.0,0.0,0.33
895817,1,23,204,115.81,0.0,0.0,0.0,0.0,14.0,12.0,2.0,0.61
895817,1,11,97,111.55,38.40000009536743,294.0,14.0,7.59,4.0,4.0,0.0,0.36
895817,1,2,0,0.0,6.0,41.0,1.0,6.83,2.0,2.0,0.0,1.0
895817,1,5,1,100.0,16.0,101.0,6.0,8.17,0.0,0.0,0.0,0.0
895817,1,19,10,83.33,71.39999961853027,498.0,28.0,6.9,3.0,3.0,0.0,0.16
895817,1,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
895817,1,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
895817,1,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
895817,1,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
895817,1,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
895817,1,40,968,144.42,53.39999961853027,386.0,23.0,7.6,9.0,9.0,0.0,0.23
895817,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895817,1,22,84,88.24,72.40000009536743,529.0,14.0,7.33,11.0,11.0,0.0,0.5
895817,1,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
895817,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895817,1,8,22,56.41,31.0,274.0,13.0,8.99,3.0,3.0,0.0,0.38
895819,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,0,25,387,157.27,55.0,380.0,14.0,6.93,12.0,12.0,0.0,0.48
895819,0,23,204,115.81,0.0,0.0,0.0,0.0,14.0,12.0,2.0,0.61
895819,0,13,223,97.73,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.23
895819,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,0,49,1164,141.22,127.19999957084656,991.0,39.0,8.11,16.0,16.0,0.0,0.33
895819,0,8,22,56.41,31.0,274.0,13.0,8.99,3.0,3.0,0.0,0.38
895819,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,0,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
895819,0,22,84,88.24,72.40000009536743,529.0,14.0,7.33,11.0,11.0,0.0,0.5
895819,0,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
895819,0,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
895819,0,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
895819,0,22,756,140.93,2.0,27.0,0.0,13.5,5.0,5.0,0.0,0.23
895819,0,2,33,173.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
895819,0,11,97,111.55,38.40000009536743,294.0,14.0,7.59,4.0,4.0,0.0,0.36
895819,0,3,32,175.83,10.0,66.0,3.0,6.57,0.0,0.0,0.0,0.0
895819,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,0,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
895819,0,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
895819,0,40,968,144.42,53.39999961853027,386.0,23.0,7.6,9.0,9.0,0.0,0.23
895819,1,22,756,140.93,2.0,27.0,0.0,13.5,5.0,5.0,0.0,0.23
895819,1,13,223,97.73,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.23
895819,1,2,33,173.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
895819,1,25,387,157.27,55.0,380.0,14.0,6.93,12.0,12.0,0.0,0.48
895819,1,49,1164,141.22,127.19999957084656,991.0,39.0,8.11,16.0,16.0,0.0,0.33
895819,1,23,204,115.81,0.0,0.0,0.0,0.0,14.0,12.0,2.0,0.61
895819,1,11,97,111.55,38.40000009536743,294.0,14.0,7.59,4.0,4.0,0.0,0.36
895819,1,3,32,175.83,10.0,66.0,3.0,6.57,0.0,0.0,0.0,0.0
895819,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,1,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
895819,1,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
895819,1,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
895819,1,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
895819,1,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
895819,1,40,968,144.42,53.39999961853027,386.0,23.0,7.6,9.0,9.0,0.0,0.23
895819,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,1,22,84,88.24,72.40000009536743,529.0,14.0,7.33,11.0,11.0,0.0,0.5
895819,1,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
895819,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895819,1,8,22,56.41,31.0,274.0,13.0,8.99,3.0,3.0,0.0,0.38
895821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,0,5,1,100.0,16.0,101.0,6.0,8.17,0.0,0.0,0.0,0.0
895821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,0,25,387,157.27,55.0,380.0,14.0,6.93,12.0,12.0,0.0,0.48
895821,0,13,223,97.73,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.23
895821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,0,49,1164,141.22,127.19999957084656,991.0,39.0,8.11,16.0,16.0,0.0,0.33
895821,0,19,10,83.33,71.39999961853027,498.0,28.0,6.9,3.0,3.0,0.0,0.16
895821,0,8,22,56.41,31.0,274.0,13.0,8.99,3.0,3.0,0.0,0.38
895821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,0,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
895821,0,22,84,88.24,72.40000009536743,529.0,14.0,7.33,11.0,11.0,0.0,0.5
895821,0,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
895821,0,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
895821,0,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
895821,0,2,33,173.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
895821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,0,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
895821,0,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
895821,0,40,968,144.42,53.39999961853027,386.0,23.0,7.6,9.0,9.0,0.0,0.23
895821,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,1,49,1164,141.22,127.19999957084656,991.0,39.0,8.11,16.0,16.0,0.0,0.33
895821,1,13,223,97.73,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.23
895821,1,25,387,157.27,55.0,380.0,14.0,6.93,12.0,12.0,0.0,0.48
895821,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,1,2,33,173.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
895821,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,1,5,1,100.0,16.0,101.0,6.0,8.17,0.0,0.0,0.0,0.0
895821,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,1,19,10,83.33,71.39999961853027,498.0,28.0,6.9,3.0,3.0,0.0,0.16
895821,1,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
895821,1,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
895821,1,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
895821,1,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
895821,1,40,968,144.42,53.39999961853027,386.0,23.0,7.6,9.0,9.0,0.0,0.23
895821,1,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
895821,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,1,22,84,88.24,72.40000009536743,529.0,14.0,7.33,11.0,11.0,0.0,0.5
895821,1,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
895821,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895821,1,8,22,56.41,31.0,274.0,13.0,8.99,3.0,3.0,0.0,0.38
903587,0,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
903587,0,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
903587,0,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
903587,0,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
903587,0,61,1097,121.91,0.0,0.0,0.0,0.0,63.0,57.0,6.0,1.03
903587,0,35,602,127.67,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.66
903587,0,16,17,154.54,59.0,367.0,25.0,6.25,3.0,3.0,0.0,0.19
903587,0,61,1430,118.5,57.10000038146973,409.0,16.0,7.39,27.0,27.0,0.0,0.44
903587,0,5,0,0.0,19.199999809265137,181.0,7.0,9.35,1.0,1.0,0.0,0.2
903587,0,2,13,86.66,8.0,40.0,4.0,5.0,2.0,2.0,0.0,1.0
903587,0,1,3,60.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
903587,0,11,15,83.33,39.0,241.0,13.0,6.16,2.0,2.0,0.0,0.18
903587,0,6,3,100.0,18.0,138.0,6.0,7.84,0.0,0.0,0.0,0.0
903587,0,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
903587,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903587,0,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
903587,0,2,0,0.0,7.400000095367432,54.0,4.0,7.04,2.0,2.0,0.0,1.0
903587,0,21,186,116.61,2.0,12.0,1.0,6.0,6.0,6.0,0.0,0.29
903587,0,24,805,133.25,1.2000000476837158,3.0,0.0,2.25,10.0,10.0,0.0,0.42
903587,0,28,662,117.46,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.36
903587,0,6,5,83.33,21.0,177.0,8.0,8.45,0.0,0.0,0.0,0.0
903587,0,12,15,103.13,38.69999980926514,317.0,11.0,7.87,7.0,7.0,0.0,0.58
903587,1,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
903587,1,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
903587,1,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
903587,1,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
903587,1,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
903587,1,1,3,60.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
903587,1,2,13,86.66,8.0,40.0,4.0,5.0,2.0,2.0,0.0,1.0
903587,1,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
903587,1,11,15,83.33,39.0,241.0,13.0,6.16,2.0,2.0,0.0,0.18
903587,1,6,3,100.0,18.0,138.0,6.0,7.84,0.0,0.0,0.0,0.0
903587,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903587,1,28,662,117.46,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.36
903587,1,61,1097,121.91,0.0,0.0,0.0,0.0,63.0,57.0,6.0,1.03
903587,1,24,805,133.25,1.2000000476837158,3.0,0.0,2.25,10.0,10.0,0.0,0.42
903587,1,61,1430,118.5,57.10000038146973,409.0,16.0,7.39,27.0,27.0,0.0,0.44
903587,1,21,186,116.61,2.0,12.0,1.0,6.0,6.0,6.0,0.0,0.29
903587,1,35,602,127.67,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.66
903587,1,2,0,0.0,7.400000095367432,54.0,4.0,7.04,2.0,2.0,0.0,1.0
903587,1,6,5,83.33,21.0,177.0,8.0,8.45,0.0,0.0,0.0,0.0
903587,1,12,15,103.13,38.69999980926514,317.0,11.0,7.87,7.0,7.0,0.0,0.58
903587,1,5,0,0.0,19.199999809265137,181.0,7.0,9.35,1.0,1.0,0.0,0.2
903587,1,16,17,154.54,59.0,367.0,25.0,6.25,3.0,3.0,0.0,0.19
903589,0,26,108,129.5,94.0,602.0,24.0,6.41,6.0,6.0,0.0,0.24
903589,0,26,55,121.72,99.60000038146973,732.0,25.0,7.3,5.0,5.0,0.0,0.19
903589,0,42,739,121.21,11.200000047683716,113.0,1.0,10.98,19.0,19.0,0.0,0.45
903589,0,44,947,128.51,29.0,235.0,6.0,8.13,20.0,20.0,0.0,0.45
903589,0,28,972,128.24,22.40000009536743,183.0,3.0,8.23,13.0,13.0,0.0,0.46
903589,0,61,1097,121.91,0.0,0.0,0.0,0.0,63.0,57.0,6.0,1.03
903589,0,35,602,127.67,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.66
903589,0,16,17,154.54,59.0,367.0,25.0,6.25,3.0,3.0,0.0,0.19
903589,0,49,572,143.92,103.49999952316284,852.0,23.0,8.11,17.0,17.0,0.0,0.35
903589,0,61,1430,118.5,57.10000038146973,409.0,16.0,7.39,27.0,27.0,0.0,0.44
903589,0,2,13,86.66,8.0,40.0,4.0,5.0,2.0,2.0,0.0,1.0
903589,0,1,3,60.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
903589,0,11,15,83.33,39.0,241.0,13.0,6.16,2.0,2.0,0.0,0.18
903589,0,6,3,100.0,18.0,138.0,6.0,7.84,0.0,0.0,0.0,0.0
903589,0,50,849,116.34,0.0,0.0,0.0,0.0,36.0,25.0,11.0,0.73
903589,0,6,101,102.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
903589,0,2,0,0.0,7.400000095367432,54.0,4.0,7.04,2.0,2.0,0.0,1.0
903589,0,21,186,116.61,2.0,12.0,1.0,6.0,6.0,6.0,0.0,0.29
903589,0,24,805,133.25,1.2000000476837158,3.0,0.0,2.25,10.0,10.0,0.0,0.42
903589,0,28,662,117.46,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.36
