player_id,Player,Country,Season,Cum Mat Total,Cum Inns Total,Cum Runs Total,Cum Batting Ave,Cum SR,Cumulative Mat,Cumulative Inns,Cumulative Overs,Cumulative Runs,Cumulative Wkts,Cumulative Econ,Cumulative Mat,Cumulative Inns,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I
7a5f232a,JA Burns,Italy,2024,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
dba54d8e,JA Burrows,Isle of Man,2020,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
dba54d8e,JA Burrows,Isle of Man,2021/22,1,1,3,3.0,75.0,1,1.0,1.0,7.0,0.0,7.0,1,1.0,1.0,1.0,0.0,1.0
dba54d8e,JA Burrows,Isle of Man,2022,5,2,3,1.5,37.5,5,5.0,14.0,87.0,6.0,6.32,5,5.0,1.0,1.0,0.0,0.2
dba54d8e,JA Burrows,Isle of Man,2022/23,10,5,5,1.0,45.0,10,10.0,31.200000762939453,187.0,16.0,6.04,10,10.0,4.0,4.0,0.0,0.4
dba54d8e,JA Burrows,Isle of Man,2023,16,10,45,4.5,71.28,16,16.0,47.5,378.0,22.0,8.11,16,16.0,7.0,7.0,0.0,0.44
dba54d8e,JA Burrows,Isle of Man,2024,19,12,69,5.75,84.4,19,18.0,55.5,445.0,25.0,8.14,19,18.0,7.0,7.0,0.0,0.39
bed90114,JA Clarkson,New Zealand,2023/24,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
bed90114,JA Clarkson,New Zealand,2024,3,1,10,10.0,76.92,3,1.0,1.0,8.0,1.0,8.0,3,3.0,1.0,1.0,0.0,0.33
dadbdb68,JA Duffy,New Zealand,2020/21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
dadbdb68,JA Duffy,New Zealand,2021,1,0,0,0.0,0.0,1,1.0,4.0,33.0,4.0,8.25,1,1.0,0.0,0.0,0.0,0.0
dadbdb68,JA Duffy,New Zealand,2022,4,1,3,3.0,60.0,4,4.0,13.0,75.0,5.0,5.56,4,4.0,0.0,0.0,0.0,0.0
dadbdb68,JA Duffy,New Zealand,2022/23,8,1,3,3.0,60.0,8,8.0,26.0,188.0,9.0,7.12,8,8.0,2.0,2.0,0.0,0.25
dadbdb68,JA Duffy,New Zealand,2024,10,2,9,4.5,130.0,10,10.0,30.0,223.0,10.0,7.45,10,10.0,3.0,3.0,0.0,0.3
4e6ff836,JA Fitzgerald,Gibraltar,2019/20,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4e6ff836,JA Fitzgerald,Gibraltar,2021,4,2,13,6.5,130.0,4,1.0,2.0,22.0,0.0,11.0,4,4.0,1.0,1.0,0.0,0.25
4e6ff836,JA Fitzgerald,Gibraltar,2021/22,8,6,67,14.17,121.59,8,5.0,12.300000190734863,120.0,2.0,9.66,8,8.0,3.0,3.0,0.0,0.38
4e6ff836,JA Fitzgerald,Gibraltar,2022,12,9,85,11.44,111.06,12,9.0,26.300000190734863,277.0,5.0,10.35,12,12.0,5.0,5.0,0.0,0.42
4e6ff836,JA Fitzgerald,Gibraltar,2023,15,12,117,11.25,130.35,15,12.0,35.30000019073486,362.0,9.0,10.12,15,15.0,5.0,5.0,0.0,0.33
4e6ff836,JA Fitzgerald,Gibraltar,2023/24,25,22,217,15.23,130.13,25,20.0,55.30000019073486,543.0,13.0,9.69,25,25.0,7.0,7.0,0.0,0.28
4e6ff836,JA Fitzgerald,Gibraltar,2024,29,24,237,14.79,128.06,29,21.0,57.30000019073486,568.0,14.0,9.83,29,29.0,7.0,7.0,0.0,0.24
c3d35165,JA Morkel,South Africa,2005/06,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
c3d35165,JA Morkel,South Africa,2006/07,1,1,11,11.0,91.66,1,1.0,2.0,13.0,0.0,6.5,1,1.0,1.0,1.0,0.0,1.0
c3d35165,JA Morkel,South Africa,2007/08,3,2,38,19.0,120.83,3,3.0,8.0,41.0,1.0,5.27,3,3.0,1.0,1.0,0.0,0.33
c3d35165,JA Morkel,South Africa,2008/09,11,8,196,28.45,131.49,11,11.0,26.0,163.0,6.0,6.36,11,11.0,4.0,4.0,0.0,0.36
c3d35165,JA Morkel,South Africa,2009,16,13,284,25.97,141.35,16,16.0,42.0,307.0,10.0,7.19,16,16.0,7.0,7.0,0.0,0.44
c3d35165,JA Morkel,South Africa,2009/10,22,18,338,23.76,138.67,22,22.0,51.39999961853027,382.0,13.0,7.34,22,22.0,10.0,10.0,0.0,0.45
c3d35165,JA Morkel,South Africa,2010,24,20,361,23.68,140.14,24,24.0,57.39999961853027,449.0,15.0,7.66,24,24.0,11.0,11.0,0.0,0.46
c3d35165,JA Morkel,South Africa,2010/11,29,25,443,23.04,144.27,29,28.0,67.39999961853027,549.0,16.0,7.99,29,29.0,12.0,12.0,0.0,0.41
c3d35165,JA Morkel,South Africa,2011/12,31,25,443,23.04,144.27,31,30.0,75.39999961853027,608.0,18.0,7.95,31,31.0,13.0,13.0,0.0,0.42
c3d35165,JA Morkel,South Africa,2012,35,28,482,24.75,146.22,35,33.0,80.39999961853027,657.0,18.0,8.12,35,35.0,15.0,15.0,0.0,0.43
c3d35165,JA Morkel,South Africa,2012/13,38,30,502,24.44,143.49,38,36.0,84.49999952316284,674.0,20.0,7.78,38,38.0,15.0,15.0,0.0,0.39
c3d35165,JA Morkel,South Africa,2013/14,42,33,521,23.94,144.84,42,39.0,91.49999952316284,734.0,22.0,7.84,42,42.0,16.0,16.0,0.0,0.38
c3d35165,JA Morkel,South Africa,2015/16,49,38,572,22.13,143.92,49,45.0,103.49999952316284,852.0,23.0,8.11,49,49.0,17.0,17.0,0.0,0.35
1ee08e9a,JA Richardson,Australia,2016/17,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1ee08e9a,JA Richardson,Australia,2018,2,1,0,0.0,0.0,2,2.0,6.0,62.0,2.0,10.33,2,2.0,3.0,3.0,0.0,1.5
1ee08e9a,JA Richardson,Australia,2018/19,7,2,6,3.0,150.0,7,7.0,26.0,211.0,9.0,8.27,7,7.0,7.0,7.0,0.0,1.0
1ee08e9a,JA Richardson,Australia,2020/21,9,3,13,4.33,177.78,9,9.0,34.0,287.0,9.0,8.55,9,9.0,9.0,9.0,0.0,1.0
1ee08e9a,JA Richardson,Australia,2021/22,14,7,36,8.43,128.76,14,14.0,50.0,426.0,13.0,8.59,14,14.0,9.0,9.0,0.0,0.64
1ee08e9a,JA Richardson,Australia,2022,16,7,36,8.43,128.76,16,16.0,58.0,484.0,15.0,8.43,16,16.0,9.0,9.0,0.0,0.56
42537f07,JA Rudolph,South Africa,2005/06,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
c810b349,JAD Lawrenson,Jersey,2023,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
c810b349,JAD Lawrenson,Jersey,2024,8,5,74,18.5,100.0,8,0.0,0.0,0.0,0.0,0.0,8,8.0,4.0,4.0,0.0,0.5
fdac5295,JAH Marshall,New Zealand,2005/06,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
fdac5295,JAH Marshall,New Zealand,2006/07,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
fdac5295,JAH Marshall,New Zealand,2008,2,1,1,1.0,25.0,2,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0
04df9697,JAM Henri,Portugal,2024,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
e662b18f,JAR Blain,Scotland,2007/08,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
e662b18f,JAR Blain,Scotland,2008,2,1,0,0.0,0.0,2,1.0,4.0,23.0,2.0,5.75,2,1.0,0.0,0.0,0.0,0.0
6a685375,JB Reva,Papua New Guinea,2015,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6a685375,JB Reva,Papua New Guinea,2015/16,2,1,2,2.0,28.57,2,2.0,8.0,37.0,3.0,4.62,2,2.0,0.0,0.0,0.0,0.0
6a685375,JB Reva,Papua New Guinea,2017,3,2,9,4.5,84.28,3,3.0,9.0,52.0,3.0,8.08,3,3.0,0.0,0.0,0.0,0.0
6a685375,JB Reva,Papua New Guinea,2018/19,6,4,16,4.0,77.14,6,6.0,17.100000381469727,121.0,6.0,8.26,6,6.0,0.0,0.0,0.0,0.0
5574750c,JC Archer,England,2019,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5574750c,JC Archer,England,2020,1,0,0,0.0,0.0,1,1.0,4.0,29.0,2.0,7.25,1,1.0,0.0,0.0,0.0,0.0
5574750c,JC Archer,England,2020/21,4,0,0,0.0,0.0,4,4.0,15.0,126.0,5.0,8.42,4,4.0,0.0,0.0,0.0,0.0
5574750c,JC Archer,England,2022/23,12,2,19,19.0,190.0,12,12.0,47.0,371.0,14.0,7.91,12,12.0,4.0,4.0,0.0,0.33
5574750c,JC Archer,England,2024,15,3,19,12.67,126.67,15,15.0,58.0,444.0,18.0,7.65,15,15.0,4.0,4.0,0.0,0.27
75be3b2a,JC Balt,Namibia,2023/24,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
75be3b2a,JC Balt,Namibia,2024,3,2,22,11.0,95.65,3,2.0,6.0,24.0,1.0,4.0,3,3.0,1.0,1.0,0.0,0.33
99b75528,JC Buttler,England,2011,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
99b75528,JC Buttler,England,2011/12,3,1,13,13.0,118.18,3,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
99b75528,JC Buttler,England,2012,7,4,30,7.49,80.55,7,0.0,0.0,0.0,0.0,0.0,7,7.0,1.0,1.0,0.0,0.14
99b75528,JC Buttler,England,2012/13,11,7,68,20.57,131.74,11,0.0,0.0,0.0,0.0,0.0,11,11.0,1.0,1.0,0.0,0.09
99b75528,JC Buttler,England,2013,21,16,242,33.47,147.43,21,0.0,0.0,0.0,0.0,0.0,21,21.0,5.0,5.0,0.0,0.24
99b75528,JC Buttler,England,2013/14,25,19,286,30.5,148.96,25,0.0,0.0,0.0,0.0,0.0,25,24.0,7.0,7.0,0.0,0.29
99b75528,JC Buttler,England,2014,35,29,480,26.67,137.41,35,0.0,0.0,0.0,0.0,0.0,35,34.0,11.0,10.0,1.0,0.32
99b75528,JC Buttler,England,2015,37,31,516,26.11,136.04,37,0.0,0.0,0.0,0.0,0.0,37,36.0,11.0,10.0,1.0,0.31
99b75528,JC Buttler,England,2015/16,38,32,527,25.64,140.38,38,0.0,0.0,0.0,0.0,0.0,38,37.0,11.0,10.0,1.0,0.3
99b75528,JC Buttler,England,2016,48,42,839,30.15,143.55,48,0.0,0.0,0.0,0.0,0.0,48,47.0,16.0,13.0,3.0,0.34
99b75528,JC Buttler,England,2016/17,50,44,928,32.82,143.35,50,0.0,0.0,0.0,0.0,0.0,50,49.0,17.0,14.0,3.0,0.35
99b75528,JC Buttler,England,2017,53,46,943,31.72,142.55,53,0.0,0.0,0.0,0.0,0.0,53,52.0,18.0,15.0,3.0,0.35
99b75528,JC Buttler,England,2017/18,57,49,1014,31.23,141.45,57,0.0,0.0,0.0,0.0,0.0,57,56.0,22.0,19.0,3.0,0.39
99b75528,JC Buttler,England,2018,61,53,1069,29.91,137.16,61,0.0,0.0,0.0,0.0,0.0,61,60.0,25.0,22.0,3.0,0.42
99b75528,JC Buttler,England,2018/19,65,57,1247,30.93,138.99,65,0.0,0.0,0.0,0.0,0.0,65,64.0,27.0,23.0,4.0,0.42
99b75528,JC Buttler,England,2019/20,66,58,1260,30.62,139.8,66,0.0,0.0,0.0,0.0,0.0,66,65.0,27.0,23.0,4.0,0.42
99b75528,JC Buttler,England,2020,69,61,1334,30.33,141.39,69,0.0,0.0,0.0,0.0,0.0,69,68.0,29.0,25.0,4.0,0.43
99b75528,JC Buttler,England,2020/21,71,63,1455,33.21,141.53,71,0.0,0.0,0.0,0.0,0.0,71,70.0,32.0,28.0,4.0,0.46
99b75528,JC Buttler,England,2021,79,71,1723,34.5,141.99,79,0.0,0.0,0.0,0.0,0.0,79,78.0,39.0,33.0,6.0,0.5
99b75528,JC Buttler,England,2021/22,82,74,1871,36.1,141.41,82,0.0,0.0,0.0,0.0,0.0,82,81.0,44.0,35.0,9.0,0.54
99b75528,JC Buttler,England,2022,88,80,2140,40.12,142.13,88,0.0,0.0,0.0,0.0,0.0,88,87.0,49.0,39.0,10.0,0.56
99b75528,JC Buttler,England,2022/23,94,86,2227,38.33,145.41,94,0.0,0.0,0.0,0.0,0.0,94,93.0,56.0,46.0,10.0,0.6
99b75528,JC Buttler,England,2023,106,98,2713,39.59,146.15,106,0.0,0.0,0.0,0.0,0.0,106,105.0,66.0,56.0,10.0,0.63
99b75528,JC Buttler,England,2023/24,109,100,2766,39.86,146.88,109,0.0,0.0,0.0,0.0,0.0,109,108.0,71.0,60.0,11.0,0.66
99b75528,JC Buttler,England,2024,114,105,2927,39.49,146.73,114,0.0,0.0,0.0,0.0,0.0,114,113.0,76.0,65.0,11.0,0.67
6d5983d4,JC Darji,Tanzania,2021/22,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6d5983d4,JC Darji,Tanzania,2022/23,7,6,30,5.0,68.18,7,5.0,16.5,69.0,10.0,4.09,7,7.0,1.0,1.0,0.0,0.14
63f3e7f2,JC Martin,Guernsey,2020,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
63f3e7f2,JC Martin,Guernsey,2022,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
49b6c09f,JC Tredwell,England,2012/13,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
49b6c09f,JC Tredwell,England,2013,5,3,23,23.0,191.66,5,5.0,16.0,133.0,3.0,8.31,5,5.0,2.0,2.0,0.0,0.4
49b6c09f,JC Tredwell,England,2013/14,7,3,23,23.0,191.66,7,6.0,18.0,165.0,3.0,9.59,7,6.0,2.0,2.0,0.0,0.33
49b6c09f,JC Tredwell,England,2014,15,6,32,13.75,152.08,15,13.0,44.5,347.0,6.0,8.08,15,14.0,2.0,2.0,0.0,0.14
3758028b,JD Allan,Vanuatu,2022,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3758028b,JD Allan,Vanuatu,2023,6,5,79,15.8,108.21,6,0.0,0.0,0.0,0.0,0.0,6,6.0,4.0,2.0,2.0,0.67
3758028b,JD Allan,Vanuatu,2023/24,11,10,138,13.8,93.44,11,0.0,0.0,0.0,0.0,0.0,11,11.0,8.0,6.0,2.0,0.73
10f7b52b,JD Baker,Samoa,2019,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
10f7b52b,JD Baker,Samoa,2022,4,3,18,6.0,128.57,4,4.0,13.0,107.0,4.0,8.23,4,4.0,1.0,1.0,0.0,0.25
6fd0c8e1,JD Campbell,West Indies,2018/19,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
6fd0c8e1,JD Campbell,West Indies,2019,1,1,11,11.0,78.57,1,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0.0,1.0
7cd7eb50,JD Freyone,Gibraltar,2019/20,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7cd7eb50,JD Freyone,Gibraltar,2022,4,4,8,2.0,27.58,4,0.0,0.0,0.0,0.0,0.0,4,4.0,2.0,2.0,0.0,0.5
7cd7eb50,JD Freyone,Gibraltar,2023,8,8,29,4.5,79.41,8,0.0,0.0,0.0,0.0,0.0,8,8.0,2.0,2.0,0.0,0.25
7cd7eb50,JD Freyone,Gibraltar,2023/24,14,13,84,7.0,75.31,14,0.0,0.0,0.0,0.0,0.0,14,14.0,3.0,3.0,0.0,0.21
7c7303eb,JD Nel,Scotland,2007/08,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7c7303eb,JD Nel,Scotland,2008,2,1,13,13.0,185.71,2,1.0,4.0,25.0,2.0,6.25,2,1.0,0.0,0.0,0.0,0.0
7c7303eb,JD Nel,Scotland,2009/10,6,2,18,9.0,142.86,6,5.0,19.0,85.0,11.0,4.45,6,5.0,0.0,0.0,0.0,0.0
ec201565,JD Newton,Croatia,2022,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
91ffa6c6,JD Ryder,New Zealand,2007/08,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
91ffa6c6,JD Ryder,New Zealand,2008/09,2,2,34,17.0,100.0,2,2.0,3.0,24.0,1.0,8.0,2,2.0,2.0,2.0,0.0,1.0
91ffa6c6,JD Ryder,New Zealand,2009,6,6,135,22.5,120.77,6,4.0,9.0,49.0,2.0,6.08,6,6.0,3.0,3.0,0.0,0.5
91ffa6c6,JD Ryder,New Zealand,2010,9,9,231,25.67,131.31,9,5.0,10.0,68.0,2.0,8.66,9,9.0,5.0,5.0,0.0,0.56
91ffa6c6,JD Ryder,New Zealand,2010/11,14,14,324,23.14,123.49,14,5.0,10.0,68.0,2.0,8.66,14,14.0,5.0,5.0,0.0,0.36
91ffa6c6,JD Ryder,New Zealand,2011/12,17,17,330,19.41,111.32,17,5.0,10.0,68.0,2.0,8.66,17,17.0,5.0,5.0,0.0,0.29
91ffa6c6,JD Ryder,New Zealand,2013/14,20,19,412,26.0,112.88,20,5.0,10.0,68.0,2.0,8.66,20,20.0,5.0,5.0,0.0,0.25
1e66c162,JD Unadkat,India,2016,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1e66c162,JD Unadkat,India,2017/18,1,0,0,0.0,0.0,1,1.0,4.0,43.0,0.0,10.75,1,1.0,0.0,0.0,0.0,0.0
f1c61793,JD Wildermuth,Australia,2018,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
e8c00c13,JDA Richardson,Bermuda,2022/23,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
aceb7654,JDF Vandersay,Sri Lanka,2015,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
aceb7654,JDF Vandersay,Sri Lanka,2015/16,2,0,0,0.0,0.0,2,2.0,6.0,44.0,0.0,7.33,2,2.0,1.0,1.0,0.0,0.5
aceb7654,JDF Vandersay,Sri Lanka,2018/19,7,5,15,15.0,88.23,7,7.0,24.0,177.0,4.0,7.37,7,7.0,1.0,1.0,0.0,0.14
aceb7654,JDF Vandersay,Sri Lanka,2021/22,10,7,15,10.71,63.02,10,10.0,35.0,262.0,6.0,7.47,10,10.0,1.0,1.0,0.0,0.1
80782209,JDP Albertze,Bermuda,2022/23,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3eac9d95,JDP Oram,New Zealand,2005/06,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3eac9d95,JDP Oram,New Zealand,2007/08,1,1,23,23.0,143.75,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
3eac9d95,JDP Oram,New Zealand,2008/09,9,8,242,41.2,165.37,9,8.0,20.0,202.0,2.0,10.1,9,9.0,1.0,1.0,0.0,0.11
3eac9d95,JDP Oram,New Zealand,2009,13,12,293,33.13,151.71,13,10.0,27.0,261.0,3.0,9.76,13,13.0,5.0,5.0,0.0,0.38
3eac9d95,JDP Oram,New Zealand,2009/10,20,19,377,26.08,134.99,20,16.0,47.0,420.0,7.0,9.08,20,20.0,9.0,9.0,0.0,0.45
3eac9d95,JDP Oram,New Zealand,2010,23,21,378,23.65,124.04,23,19.0,55.30000019073486,503.0,9.0,9.19,23,23.0,9.0,9.0,0.0,0.39
3eac9d95,JDP Oram,New Zealand,2011/12,27,24,396,21.44,123.53,27,23.0,64.30000019073486,564.0,12.0,8.77,27,27.0,10.0,10.0,0.0,0.37
3eac9d95,JDP Oram,New Zealand,2012,29,24,396,21.44,123.53,29,25.0,71.30000019073486,616.0,14.0,8.66,29,29.0,10.0,10.0,0.0,0.34
3eac9d95,JDP Oram,New Zealand,2012/13,31,26,441,23.25,129.76,31,27.0,77.30000019073486,669.0,14.0,8.67,31,31.0,11.0,11.0,0.0,0.35
9219eff0,JDS Neesham,New Zealand,2012/13,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
9219eff0,JDS Neesham,New Zealand,2013/14,3,2,22,11.0,129.41,3,2.0,3.0999999046325684,37.0,0.0,11.68,3,3.0,2.0,2.0,0.0,0.67
9219eff0,JDS Neesham,New Zealand,2014,7,5,43,17.0,141.76,7,6.0,15.299999713897705,123.0,6.0,8.54,7,7.0,3.0,3.0,0.0,0.43
9219eff0,JDS Neesham,New Zealand,2014/15,9,7,61,14.71,140.82,9,8.0,22.299999713897705,168.0,6.0,8.01,9,9.0,3.0,3.0,0.0,0.33
9219eff0,JDS Neesham,New Zealand,2015,11,9,74,14.33,131.75,11,10.0,25.399999618530273,199.0,9.0,8.36,11,11.0,3.0,3.0,0.0,0.27
9219eff0,JDS Neesham,New Zealand,2016/17,13,10,102,15.7,133.31,13,12.0,31.399999618530273,242.0,11.0,8.16,13,13.0,4.0,4.0,0.0,0.31
9219eff0,JDS Neesham,New Zealand,2019/20,15,12,122,14.75,130.7,15,13.0,32.39999961853027,259.0,11.0,8.84,15,15.0,5.0,5.0,0.0,0.33
9219eff0,JDS Neesham,New Zealand,2020/21,18,15,185,18.1,137.71,18,16.0,37.39999961853027,323.0,13.0,9.59,18,18.0,5.0,5.0,0.0,0.28
9219eff0,JDS Neesham,New Zealand,2021/22,29,22,324,23.4,152.87,29,23.0,51.69999980926514,493.0,18.0,10.23,29,29.0,9.0,9.0,0.0,0.31
9219eff0,JDS Neesham,New Zealand,2022,38,29,416,23.3,148.62,38,29.0,62.89999961853027,586.0,21.0,9.81,38,38.0,11.0,11.0,0.0,0.29
9219eff0,JDS Neesham,New Zealand,2022/23,48,38,607,26.83,162.59,48,37.0,76.89999961853027,710.0,25.0,9.61,48,48.0,16.0,16.0,0.0,0.33
9219eff0,JDS Neesham,New Zealand,2023,63,50,707,23.06,155.57,63,43.0,89.89999961853027,825.0,28.0,9.5,63,63.0,25.0,25.0,0.0,0.4
9219eff0,JDS Neesham,New Zealand,2023/24,69,56,824,23.09,154.57,69,49.0,109.89999961853027,1010.0,35.0,9.47,69,69.0,30.0,30.0,0.0,0.43
9219eff0,JDS Neesham,New Zealand,2024,72,58,900,24.92,154.59,72,50.0,110.89999961853027,1017.0,36.0,9.42,72,71.0,32.0,32.0,0.0,0.45
ab126ea8,JE Pitcher,Bermuda,2019,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
ab126ea8,JE Pitcher,Bermuda,2022/23,3,1,5,5.0,125.0,3,3.0,7.0,50.0,1.0,7.14,3,3.0,2.0,2.0,0.0,0.67
a343262c,JE Root,England,2012/13,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
a343262c,JE Root,England,2013,2,0,0,0.0,0.0,2,1.0,2.0,15.0,1.0,7.5,2,2.0,3.0,3.0,0.0,1.5
a343262c,JE Root,England,2013/14,4,2,91,45.5,182.0,4,3.0,6.0,67.0,2.0,11.17,4,4.0,3.0,3.0,0.0,0.75
a343262c,JE Root,England,2014,7,5,152,30.4,134.83,7,4.0,7.0,80.0,3.0,11.63,7,7.0,4.0,4.0,0.0,0.57
a343262c,JE Root,England,2015,9,7,183,26.14,120.91,9,5.0,9.0,96.0,4.0,10.9,9,9.0,5.0,5.0,0.0,0.56
a343262c,JE Root,England,2015/16,10,8,251,31.37,124.27,10,5.0,9.0,96.0,4.0,10.9,10,10.0,5.0,5.0,0.0,0.5
a343262c,JE Root,England,2016,20,18,594,35.12,135.63,20,7.0,11.0,118.0,6.0,10.93,20,20.0,12.0,12.0,0.0,0.6
a343262c,JE Root,England,2016/17,21,19,600,33.58,132.0,21,8.0,12.0,128.0,6.0,10.81,21,21.0,12.0,12.0,0.0,0.57
a343262c,JE Root,England,2017,24,22,726,37.6,128.2,24,8.0,12.0,128.0,6.0,10.81,24,24.0,12.0,12.0,0.0,0.5
a343262c,JE Root,England,2018,25,23,743,36.7,126.52,25,9.0,14.0,139.0,6.0,10.22,25,25.0,14.0,14.0,0.0,0.56
a343262c,JE Root,England,2018/19,28,26,787,34.16,126.42,28,9.0,14.0,139.0,6.0,10.22,28,28.0,15.0,15.0,0.0,0.54
a343262c,JE Root,England,2019,31,29,846,33.67,124.86,31,9.0,14.0,139.0,6.0,10.22,31,31.0,18.0,18.0,0.0,0.58
732c9016,JE Scott,Bahamas,2022/23,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4180d897,JE Taylor,West Indies,2005/06,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4180d897,JE Taylor,West Indies,2007/08,1,0,0,0.0,0.0,1,1.0,3.0,30.0,2.0,10.0,1,1.0,0.0,0.0,0.0,0.0
4180d897,JE Taylor,West Indies,2008,3,1,7,7.0,140.0,3,3.0,10.0,65.0,7.0,6.67,3,3.0,0.0,0.0,0.0,0.0
4180d897,JE Taylor,West Indies,2008/09,4,1,7,7.0,140.0,4,4.0,12.0,88.0,7.0,7.88,4,4.0,1.0,1.0,0.0,0.25
4180d897,JE Taylor,West Indies,2009,6,3,18,6.0,113.33,6,6.0,20.0,150.0,10.0,7.83,6,6.0,1.0,1.0,0.0,0.17
4180d897,JE Taylor,West Indies,2010,12,5,20,4.0,94.66,12,12.0,42.0,344.0,17.0,8.32,12,12.0,3.0,3.0,0.0,0.25
4180d897,JE Taylor,West Indies,2015/16,17,9,47,8.22,115.75,17,17.0,60.0,473.0,23.0,7.98,17,17.0,5.0,5.0,0.0,0.29
4180d897,JE Taylor,West Indies,2016/17,20,10,53,8.0,109.17,20,20.0,68.0,559.0,24.0,8.4,20,20.0,6.0,6.0,0.0,0.3
4180d897,JE Taylor,West Indies,2017,23,12,84,11.83,111.64,23,23.0,75.0,614.0,24.0,8.32,23,23.0,6.0,6.0,0.0,0.26
