Player,Country,Season,Cumulative Mat,Cumulative Inns,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I,player_id
Shiraz Khan,Kuwait,2019/20,6,6.0,3.0,3.0,0.0,0.5,f310704c
Shiraz Khan,Kuwait,2021/22,11,11.0,5.0,5.0,0.0,0.45,f310704c
Shiraz Khan,Kuwait,2022,15,15.0,7.0,7.0,0.0,0.47,f310704c
Shiraz Khan,Kuwait,2022/23,23,23.0,8.0,8.0,0.0,0.35,f310704c
Shiraz Khan,Kuwait,2023,27,27.0,9.0,9.0,0.0,0.33,f310704c
Shiraz Khan,Kuwait,2023/24,32,32.0,10.0,10.0,0.0,0.31,f310704c
Shiraz Khan,Kuwait,2024,44,44.0,12.0,12.0,0.0,0.27,f310704c
Shivam Mavi,India,2022/23,0,0.0,0.0,0.0,0.0,0.0,c38d3503
Shoaib Akhtar,Pakistan,2006,0,0.0,0.0,0.0,0.0,0.0,10a91f35
Shoaib Akhtar,Pakistan,2007/08,1,1.0,1.0,1.0,0.0,1.0,10a91f35
Shoaib Akhtar,Pakistan,2008/09,3,3.0,1.0,1.0,0.0,0.33,10a91f35
Shoaib Akhtar,Pakistan,2009,6,6.0,2.0,2.0,0.0,0.33,10a91f35
Shoaib Akhtar,Pakistan,2010,7,7.0,2.0,2.0,0.0,0.29,10a91f35
Shoaib Akhtar,Pakistan,2010/11,11,11.0,2.0,2.0,0.0,0.18,10a91f35
Shoaib Ali,Saudi Arabia,2018/19,0,0.0,0.0,0.0,0.0,0.0,f0e8d51a
Shoaib Ali,Saudi Arabia,2019/20,5,5.0,2.0,2.0,0.0,0.4,f0e8d51a
Shoaib Khan,Germany,2021/22,0,0.0,0.0,0.0,0.0,0.0,03ecfde2
Shoaib Khan,Germany,2022,3,3.0,0.0,0.0,0.0,0.0,03ecfde2
Shoaib Khan,Oman,2021/22,0,0.0,0.0,0.0,0.0,0.0,21afb939
Shoaib Khan,Oman,2022/23,6,6.0,2.0,2.0,0.0,0.33,21afb939
Shoaib Khan,Oman,2023,13,13.0,4.0,4.0,0.0,0.31,21afb939
Shoaib Khan,Oman,2023/24,18,18.0,5.0,5.0,0.0,0.28,21afb939
Shoaib Khan,Oman,2024,22,22.0,5.0,5.0,0.0,0.23,21afb939
Shoaib Khan jnr,Pakistan,2008/09,0,0.0,0.0,0.0,0.0,0.0,08fda2e1
Shoaib Malik,Pakistan,2006,0,0.0,0.0,0.0,0.0,0.0,64c34cd0
Shoaib Malik,Pakistan,2006/07,1,1.0,0.0,0.0,0.0,0.0,64c34cd0
Shoaib Malik,Pakistan,2007/08,2,2.0,0.0,0.0,0.0,0.0,64c34cd0
Shoaib Malik,Pakistan,2008/09,12,12.0,3.0,3.0,0.0,0.25,64c34cd0
Shoaib Malik,Pakistan,2009,16,16.0,5.0,5.0,0.0,0.31,64c34cd0
Shoaib Malik,Pakistan,2009/10,25,25.0,8.0,8.0,0.0,0.32,64c34cd0
Shoaib Malik,Pakistan,2010,30,30.0,12.0,12.0,0.0,0.4,64c34cd0
Shoaib Malik,Pakistan,2011,32,32.0,14.0,14.0,0.0,0.44,64c34cd0
Shoaib Malik,Pakistan,2011/12,34,34.0,14.0,14.0,0.0,0.41,64c34cd0
Shoaib Malik,Pakistan,2012,39,39.0,15.0,15.0,0.0,0.38,64c34cd0
Shoaib Malik,Pakistan,2012/13,44,44.0,20.0,20.0,0.0,0.45,64c34cd0
Shoaib Malik,Pakistan,2013/14,53,53.0,24.0,24.0,0.0,0.45,64c34cd0
Shoaib Malik,Pakistan,2015,59,59.0,26.0,26.0,0.0,0.44,64c34cd0
Shoaib Malik,Pakistan,2015/16,63,63.0,26.0,26.0,0.0,0.41,64c34cd0
Shoaib Malik,Pakistan,2016,78,78.0,31.0,31.0,0.0,0.4,64c34cd0
Shoaib Malik,Pakistan,2016/17,79,79.0,33.0,33.0,0.0,0.42,64c34cd0
Shoaib Malik,Pakistan,2017,82,82.0,34.0,34.0,0.0,0.41,64c34cd0
Shoaib Malik,Pakistan,2017/18,86,86.0,35.0,35.0,0.0,0.41,64c34cd0
Shoaib Malik,Pakistan,2018/19,92,92.0,37.0,37.0,0.0,0.4,64c34cd0
Shoaib Malik,Pakistan,2019/20,100,100.0,46.0,46.0,0.0,0.46,64c34cd0
Shoaib Malik,Pakistan,2020,102,102.0,46.0,46.0,0.0,0.45,64c34cd0
Shoaib Malik,Pakistan,2021/22,105,105.0,46.0,46.0,0.0,0.44,64c34cd0
Shoaib Rafiq,Mexico,2023/24,0,0.0,0.0,0.0,0.0,0.0,27df03d2
Shoaib Rafiq,Mexico,2024,2,2.0,2.0,2.0,0.0,1.0,27df03d2
Shohidul Islam,Bangladesh,2021/22,0,0.0,0.0,0.0,0.0,0.0,607ed7c2
Shoriful Islam,Bangladesh,2020/21,0,0.0,0.0,0.0,0.0,0.0,bb34fd31
Shoriful Islam,Bangladesh,2021,3,3.0,0.0,0.0,0.0,0.0,bb34fd31
Shoriful Islam,Bangladesh,2021/22,11,11.0,4.0,4.0,0.0,0.36,bb34fd31
Shoriful Islam,Bangladesh,2022,19,19.0,6.0,6.0,0.0,0.32,bb34fd31
Shoriful Islam,Bangladesh,2022/23,25,24.0,7.0,7.0,0.0,0.29,bb34fd31
Shoriful Islam,Bangladesh,2023,30,29.0,7.0,7.0,0.0,0.24,bb34fd31
Shoriful Islam,Bangladesh,2023/24,31,30.0,7.0,7.0,0.0,0.23,bb34fd31
Shoriful Islam,Bangladesh,2024,37,36.0,9.0,9.0,0.0,0.25,bb34fd31
Shoriful Islam,Bangladesh,2024/25,41,40.0,9.0,9.0,0.0,0.23,bb34fd31
Shubman Gill,India,2022/23,0,0.0,0.0,0.0,0.0,0.0,b4b99816
Shubman Gill,India,2023,6,6.0,2.0,2.0,0.0,0.33,b4b99816
Shubman Gill,India,2023/24,11,11.0,3.0,3.0,0.0,0.27,b4b99816
Shubman Gill,India,2024,14,14.0,3.0,3.0,0.0,0.21,b4b99816
Shunan Ali,Maldives,2022,0,0.0,0.0,0.0,0.0,0.0,3b2ca392
Shunan Ali,Maldives,2024,1,1.0,0.0,0.0,0.0,0.0,3b2ca392
Shunan Ali,Maldives,2024/25,6,6.0,1.0,1.0,0.0,0.17,3b2ca392
Shuvagata Hom,Bangladesh,2015/16,0,0.0,0.0,0.0,0.0,0.0,bb01f9e0
Sidhant Singh,Singapore,2019/20,0,0.0,0.0,0.0,0.0,0.0,8f1e023f
Sikandar Raza,Zimbabwe,2013,0,0.0,0.0,0.0,0.0,0.0,26d041c4
Sikandar Raza,Zimbabwe,2013/14,2,2.0,2.0,2.0,0.0,1.0,26d041c4
Sikandar Raza,Zimbabwe,2015,5,5.0,3.0,3.0,0.0,0.6,26d041c4
Sikandar Raza,Zimbabwe,2015/16,10,10.0,7.0,7.0,0.0,0.7,26d041c4
Sikandar Raza,Zimbabwe,2016,24,24.0,16.0,16.0,0.0,0.67,26d041c4
Sikandar Raza,Zimbabwe,2017/18,26,26.0,16.0,16.0,0.0,0.62,26d041c4
Sikandar Raza,Zimbabwe,2019,28,28.0,17.0,17.0,0.0,0.61,26d041c4
Sikandar Raza,Zimbabwe,2019/20,32,32.0,17.0,17.0,0.0,0.53,26d041c4
Sikandar Raza,Zimbabwe,2020/21,34,34.0,17.0,17.0,0.0,0.5,26d041c4
Sikandar Raza,Zimbabwe,2021,39,39.0,18.0,18.0,0.0,0.46,26d041c4
Sikandar Raza,Zimbabwe,2022,42,42.0,21.0,21.0,0.0,0.5,26d041c4
Sikandar Raza,Zimbabwe,2022/23,58,58.0,25.0,25.0,0.0,0.43,26d041c4
Sikandar Raza,Zimbabwe,2023/24,66,66.0,28.0,28.0,0.0,0.42,26d041c4
Sikandar Raza,Zimbabwe,2024,81,81.0,36.0,36.0,0.0,0.44,26d041c4
Sikandar Raza,Zimbabwe,2024/25,91,91.0,40.0,40.0,0.0,0.44,26d041c4
Sikander Zulfiqar,Netherlands,2015/16,0,0.0,0.0,0.0,0.0,0.0,3b572f28
Sikander Zulfiqar,Netherlands,2018,2,2.0,2.0,2.0,0.0,1.0,3b572f28
Sikander Zulfiqar,Netherlands,2018/19,5,5.0,2.0,2.0,0.0,0.4,3b572f28
Sikander Zulfiqar,Netherlands,2019,7,7.0,3.0,3.0,0.0,0.43,3b572f28
Simandeep Singh,Hong Kong,2019/20,0,0.0,0.0,0.0,0.0,0.0,2a242d58
Simi Singh,Ireland,2018,0,0.0,0.0,0.0,0.0,0.0,c9945bdf
Simi Singh,Ireland,2018/19,8,8.0,2.0,2.0,0.0,0.25,c9945bdf
Simi Singh,Ireland,2019,14,14.0,3.0,3.0,0.0,0.21,c9945bdf
Simi Singh,Ireland,2019/20,15,15.0,4.0,4.0,0.0,0.27,c9945bdf
Simi Singh,Ireland,2021,24,24.0,7.0,7.0,0.0,0.29,c9945bdf
Simi Singh,Ireland,2021/22,31,31.0,10.0,10.0,0.0,0.32,c9945bdf
Simi Singh,Ireland,2022,47,47.0,15.0,15.0,0.0,0.32,c9945bdf
Simi Singh,Ireland,2022/23,49,49.0,16.0,16.0,0.0,0.33,c9945bdf
Simranjit Singh,Italy,2019,0,0.0,0.0,0.0,0.0,0.0,97e5d4bb
Sinan Khan,Greece,2024,0,0.0,0.0,0.0,0.0,0.0,251eb801
Sivakumar,Cambodia,2023/24,0,0.0,0.0,0.0,0.0,0.0,344292b2
Sohag Gazi,Bangladesh,2012/13,0,0.0,0.0,0.0,0.0,0.0,5a4c12ab
Sohag Gazi,Bangladesh,2013,2,2.0,0.0,0.0,0.0,0.0,5a4c12ab
Sohag Gazi,Bangladesh,2013/14,4,4.0,1.0,1.0,0.0,0.25,5a4c12ab
Sohag Gazi,Bangladesh,2015,9,9.0,2.0,2.0,0.0,0.22,5a4c12ab
Sohaib Maqsood,Pakistan,2013,0,0.0,0.0,0.0,0.0,0.0,b98b5e1c
Sohaib Maqsood,Pakistan,2013/14,2,2.0,0.0,0.0,0.0,0.0,b98b5e1c
Sohaib Maqsood,Pakistan,2014/15,13,13.0,2.0,2.0,0.0,0.15,b98b5e1c
Sohaib Maqsood,Pakistan,2015/16,14,14.0,3.0,3.0,0.0,0.21,b98b5e1c
Sohaib Maqsood,Pakistan,2021,20,20.0,4.0,4.0,0.0,0.2,b98b5e1c
Sohail Ahmad,Croatia,2022,0,0.0,0.0,0.0,0.0,0.0,7e439c80
Sohail Ahmad,Croatia,2023,3,3.0,0.0,0.0,0.0,0.0,7e439c80
Sohail Ahmed,Bahrain,2022/23,0,0.0,0.0,0.0,0.0,0.0,4db71b2e
Sohail Ahmed,Bahrain,2023/24,18,17.0,4.0,4.0,0.0,0.24,4db71b2e
Sohail Ahmed,Bahrain,2024,27,26.0,5.0,5.0,0.0,0.19,4db71b2e
Sohail Ahmed,Bahrain,2024/25,28,27.0,5.0,5.0,0.0,0.19,4db71b2e
Sohail Khan,Pakistan,2008/09,0,0.0,0.0,0.0,0.0,0.0,5af743d0
Sohail Khan,Pakistan,2011,1,1.0,0.0,0.0,0.0,0.0,5af743d0
Sohail Khan,Pakistan,2017/18,3,3.0,0.0,0.0,0.0,0.0,5af743d0
Sohail Tanvir,Pakistan,2007/08,0,0.0,0.0,0.0,0.0,0.0,64d43928
Sohail Tanvir,Pakistan,2008/09,7,7.0,1.0,1.0,0.0,0.14,64d43928
Sohail Tanvir,Pakistan,2009,10,10.0,2.0,2.0,0.0,0.2,64d43928
Sohail Tanvir,Pakistan,2009/10,13,13.0,3.0,3.0,0.0,0.23,64d43928
Sohail Tanvir,Pakistan,2011,15,15.0,3.0,3.0,0.0,0.2,64d43928
Sohail Tanvir,Pakistan,2011/12,17,17.0,4.0,4.0,0.0,0.24,64d43928
Sohail Tanvir,Pakistan,2012,19,19.0,4.0,4.0,0.0,0.21,64d43928
Sohail Tanvir,Pakistan,2012/13,23,23.0,5.0,5.0,0.0,0.22,64d43928
Sohail Tanvir,Pakistan,2013,28,28.0,5.0,5.0,0.0,0.18,64d43928
Sohail Tanvir,Pakistan,2013/14,31,31.0,6.0,6.0,0.0,0.19,64d43928
Sohail Tanvir,Pakistan,2014/15,40,40.0,7.0,7.0,0.0,0.18,64d43928
Sohail Tanvir,Pakistan,2015,42,42.0,7.0,7.0,0.0,0.17,64d43928
Sohail Tanvir,Pakistan,2015/16,45,45.0,7.0,7.0,0.0,0.16,64d43928
Sohail Tanvir,Pakistan,2016,50,50.0,7.0,7.0,0.0,0.14,64d43928
Sohail Tanvir,Pakistan,2016/17,51,51.0,7.0,7.0,0.0,0.14,64d43928
Sohail Tanvir,Pakistan,2017,54,54.0,7.0,7.0,0.0,0.13,64d43928
Sohel Patel,Panama,2022/23,0,0.0,0.0,0.0,0.0,0.0,9ac70727
Sompal Kami,Nepal,2013/14,0,0.0,0.0,0.0,0.0,0.0,1adb8ee8
Sompal Kami,Nepal,2014/15,3,3.0,1.0,1.0,0.0,0.33,1adb8ee8
Sompal Kami,Nepal,2015,4,4.0,1.0,1.0,0.0,0.25,1adb8ee8
Sompal Kami,Nepal,2018,11,11.0,1.0,1.0,0.0,0.09,1adb8ee8
Sompal Kami,Nepal,2018/19,12,12.0,1.0,1.0,0.0,0.08,1adb8ee8
Sompal Kami,Nepal,2019,15,15.0,1.0,1.0,0.0,0.07,1adb8ee8
Sompal Kami,Nepal,2019/20,21,21.0,4.0,4.0,0.0,0.19,1adb8ee8
Sompal Kami,Nepal,2021,28,28.0,8.0,8.0,0.0,0.29,1adb8ee8
Sompal Kami,Nepal,2021/22,33,33.0,10.0,10.0,0.0,0.3,1adb8ee8
Sompal Kami,Nepal,2022,37,37.0,14.0,14.0,0.0,0.38,1adb8ee8
Sompal Kami,Nepal,2023,42,42.0,15.0,15.0,0.0,0.36,1adb8ee8
Sompal Kami,Nepal,2023/24,45,45.0,17.0,17.0,0.0,0.38,1adb8ee8
Sompal Kami,Nepal,2024,60,60.0,22.0,22.0,0.0,0.37,1adb8ee8
Sompal Kami,Nepal,2024/25,71,71.0,25.0,25.0,0.0,0.35,1adb8ee8
Soochan Park,South Korea,2022/23,0,0.0,0.0,0.0,0.0,0.0,3000c67e
Soumya Sarkar,Bangladesh,2015,0,0.0,0.0,0.0,0.0,0.0,4d9f9686
Soumya Sarkar,Bangladesh,2015/16,3,3.0,0.0,0.0,0.0,0.0,4d9f9686
Soumya Sarkar,Bangladesh,2016/17,19,18.0,12.0,12.0,0.0,0.67,4d9f9686
Soumya Sarkar,Bangladesh,2017/18,24,23.0,15.0,15.0,0.0,0.65,4d9f9686
Soumya Sarkar,Bangladesh,2018,33,32.0,21.0,21.0,0.0,0.66,4d9f9686
Soumya Sarkar,Bangladesh,2018/19,38,37.0,22.0,22.0,0.0,0.59,4d9f9686
Soumya Sarkar,Bangladesh,2019,41,40.0,22.0,22.0,0.0,0.55,4d9f9686
Soumya Sarkar,Bangladesh,2019/20,43,42.0,23.0,23.0,0.0,0.55,4d9f9686
Soumya Sarkar,Bangladesh,2020/21,50,49.0,27.0,27.0,0.0,0.55,4d9f9686
Soumya Sarkar,Bangladesh,2021,53,52.0,29.0,29.0,0.0,0.56,4d9f9686
Soumya Sarkar,Bangladesh,2021/22,62,61.0,30.0,30.0,0.0,0.49,4d9f9686
Soumya Sarkar,Bangladesh,2022/23,66,65.0,33.0,33.0,0.0,0.51,4d9f9686
Soumya Sarkar,Bangladesh,2023/24,72,71.0,35.0,35.0,0.0,0.49,4d9f9686
Soumya Sarkar,Bangladesh,2024,78,77.0,41.0,41.0,0.0,0.53,4d9f9686
Sufiyan Muqeem,Pakistan,2023,0,0.0,0.0,0.0,0.0,0.0,4277234d
Sufyan Mehmood,Oman,2015/16,0,0.0,0.0,0.0,0.0,0.0,bf172ae6
Sufyan Mehmood,Oman,2018/19,2,2.0,1.0,1.0,0.0,0.5,bf172ae6
Sufyan Mehmood,Oman,2019/20,3,3.0,1.0,1.0,0.0,0.33,bf172ae6
Sufyan Mehmood,Oman,2022/23,4,4.0,1.0,1.0,0.0,0.25,bf172ae6
Sukhkaran Sahi,Romania,2022,0,0.0,0.0,0.0,0.0,0.0,1e43a8c8
Sukhkaran Sahi,Romania,2023,2,2.0,0.0,0.0,0.0,0.0,1e43a8c8
Sulaiman Ali,Bulgaria,2020,0,0.0,0.0,0.0,0.0,0.0,13bf1d91
Sulaiman Ali,Bulgaria,2020/21,2,2.0,1.0,1.0,0.0,0.5,13bf1d91
Sulaiman Ali,Bulgaria,2021,6,6.0,1.0,1.0,0.0,0.17,13bf1d91
Sulaiman Ali,Bulgaria,2021/22,10,10.0,2.0,2.0,0.0,0.2,13bf1d91
Sulaiman Ali,Bulgaria,2022,14,14.0,3.0,3.0,0.0,0.21,13bf1d91
Sultan Ahmed,Oman,2015,0,0.0,0.0,0.0,0.0,0.0,3bf7c034
Sultan Ahmed,Oman,2015/16,1,1.0,3.0,3.0,0.0,3.0,3bf7c034
Sultan Ahmed,Oman,2016/17,13,12.0,13.0,10.0,3.0,1.08,3bf7c034
Sultan Ahmed,United Arab Emirates,2017,0,0.0,0.0,0.0,0.0,0.0,07687c15
Sultan Ahmed,United Arab Emirates,2018/19,2,2.0,0.0,0.0,0.0,0.0,07687c15
Sultan Ahmed,United Arab Emirates,2019,7,7.0,6.0,6.0,0.0,0.86,07687c15
Sultan Ahmed,United Arab Emirates,2019/20,10,10.0,8.0,8.0,0.0,0.8,07687c15
Sultan Ahmed,United Arab Emirates,2021/22,22,22.0,14.0,14.0,0.0,0.64,07687c15
Sultan Ahmed,United Arab Emirates,2022,23,23.0,15.0,15.0,0.0,0.65,07687c15
Sumit Singh,Finland,2023,0,0.0,0.0,0.0,0.0,0.0,6798b28e
Sumon Khan,Bangladesh,2023,0,0.0,0.0,0.0,0.0,0.0,a84ccd7d
Suraj Kumar,Oman,2019/20,0,0.0,0.0,0.0,0.0,0.0,bb9d73d8
Suraj Kumar,Oman,2021/22,16,16.0,9.0,7.0,2.0,0.56,bb9d73d8
Suraj Kumar,Oman,2022/23,17,17.0,9.0,7.0,2.0,0.53,bb9d73d8
Surya Anand,Denmark,2021,0,0.0,0.0,0.0,0.0,0.0,ef141f36
Surya Anand,Denmark,2021/22,2,2.0,2.0,2.0,0.0,1.0,ef141f36
Surya Anand,Denmark,2022,8,8.0,2.0,2.0,0.0,0.25,ef141f36
Surya Anand,Denmark,2023,15,15.0,6.0,6.0,0.0,0.4,ef141f36
Surya Anand,Denmark,2024,22,22.0,6.0,6.0,0.0,0.27,ef141f36
Swann Htet Ko Ko,Myanmar,2023,0,0.0,0.0,0.0,0.0,0.0,9ee21ee4
Swann Htet Ko Ko,Myanmar,2023/24,4,4.0,0.0,0.0,0.0,0.0,9ee21ee4
Swann Htet Ko Ko,Myanmar,2024,6,6.0,1.0,1.0,0.0,0.17,9ee21ee4
Syazrul Idrus,Malaysia,2019/20,0,0.0,0.0,0.0,0.0,0.0,6dba59e0
Syazrul Idrus,Malaysia,2021,10,10.0,2.0,2.0,0.0,0.2,6dba59e0
Syazrul Idrus,Malaysia,2021/22,11,11.0,2.0,2.0,0.0,0.18,6dba59e0
Syazrul Idrus,Malaysia,2022,13,13.0,2.0,2.0,0.0,0.15,6dba59e0
Syazrul Idrus,Malaysia,2022/23,19,19.0,5.0,5.0,0.0,0.26,6dba59e0
Syazrul Idrus,Malaysia,2023,20,20.0,5.0,5.0,0.0,0.25,6dba59e0
Syazrul Idrus,Malaysia,2023/24,31,31.0,9.0,9.0,0.0,0.29,6dba59e0
Syed Amanullah,Greece,2021,0,0.0,0.0,0.0,0.0,0.0,ae4006ad
Syed Aqeel Israr,Ghana,2023/24,0,0.0,0.0,0.0,0.0,0.0,4286e899
Syed Aqeel Israr,Ghana,2024,9,9.0,0.0,0.0,0.0,0.0,4286e899
Syed Aziz,Malaysia,2019,0,0.0,0.0,0.0,0.0,0.0,6667067e
Syed Aziz,Malaysia,2019/20,10,9.0,0.0,0.0,0.0,0.0,6667067e
Syed Aziz,Malaysia,2021,23,22.0,6.0,6.0,0.0,0.27,6667067e
Syed Aziz,Malaysia,2021/22,27,26.0,8.0,8.0,0.0,0.31,6667067e
Syed Aziz,Malaysia,2022,31,30.0,8.0,8.0,0.0,0.27,6667067e
Syed Aziz,Malaysia,2022/23,41,40.0,13.0,13.0,0.0,0.33,6667067e
Syed Aziz,Malaysia,2023,52,50.0,20.0,20.0,0.0,0.4,6667067e
Syed Aziz,Malaysia,2023/24,66,64.0,25.0,20.0,5.0,0.39,6667067e
Syed Aziz,Malaysia,2024,76,74.0,31.0,24.0,7.0,0.42,6667067e
Syed Haider,United Arab Emirates,2024,0,0.0,0.0,0.0,0.0,0.0,ab23a6a1
Syed Hussain,Cyprus,2022,0,0.0,0.0,0.0,0.0,0.0,3ff4f76c
Syed Maisam Ali,Portugal,2022,0,0.0,0.0,0.0,0.0,0.0,e204b898
Syed Maisam Ali,Portugal,2023,5,5.0,4.0,4.0,0.0,0.8,e204b898
Syed Maisam Ali,Portugal,2024,7,7.0,4.0,4.0,0.0,0.57,e204b898
Syed Naqvi,Italy,2023,0,0.0,0.0,0.0,0.0,0.0,c520c3b9
Syed Naqvi,Italy,2024,1,1.0,0.0,0.0,0.0,0.0,c520c3b9
Syed Rasel,Bangladesh,2007/08,0,0.0,0.0,0.0,0.0,0.0,b743f01b
Syed Rasel,Bangladesh,2008/09,7,7.0,1.0,1.0,0.0,0.14,b743f01b
Syed Rehmatullah,Malaysia,2022/23,0,0.0,0.0,0.0,0.0,0.0,fcbdc2b0
Syed Tameem,Qatar,2022/23,0,0.0,0.0,0.0,0.0,0.0,50955fee
T Amarmend,Mongolia,2024,0,0.0,0.0,0.0,0.0,0.0,e76c8732
T Banton,England,2019/20,0,0.0,0.0,0.0,0.0,0.0,25f7b7d6
T Banton,England,2020,3,3.0,4.0,4.0,0.0,1.33,25f7b7d6
T Banton,England,2021/22,9,8.0,6.0,6.0,0.0,0.75,25f7b7d6
T Batjargal,Mongolia,2024,0,0.0,0.0,0.0,0.0,0.0,f75d4a8d
T Bavuma,South Africa,2019/20,0,0.0,0.0,0.0,0.0,0.0,9ffd1ac1
T Bavuma,South Africa,2020/21,5,5.0,5.0,5.0,0.0,1.0,9ffd1ac1
T Bavuma,South Africa,2021,8,8.0,6.0,6.0,0.0,0.75,9ffd1ac1
T Bavuma,South Africa,2021/22,16,16.0,8.0,8.0,0.0,0.5,9ffd1ac1
T Bavuma,South Africa,2022,21,21.0,9.0,9.0,0.0,0.43,9ffd1ac1
T Bavuma,South Africa,2022/23,25,25.0,11.0,11.0,0.0,0.44,9ffd1ac1
T Bavuma,South Africa,2023/24,33,33.0,13.0,13.0,0.0,0.39,9ffd1ac1
T Britton,Jersey,2024,0,0.0,0.0,0.0,0.0,0.0,f91c322b
T Brown,Bahamas,2022/23,0,0.0,0.0,0.0,0.0,0.0,e4bc45e0
T Bukenya,Uganda,2019/20,0,0.0,0.0,0.0,0.0,0.0,b5e7d375
T Bukenya,Uganda,2021,3,3.0,0.0,0.0,0.0,0.0,b5e7d375
T Caruana,Gibraltar,2019/20,0,0.0,0.0,0.0,0.0,0.0,ab75eb29
T Chopel,Bhutan,2023/24,0,0.0,0.0,0.0,0.0,0.0,d9a7ca8e
T Cross,Estonia,2021/22,0,0.0,0.0,0.0,0.0,0.0,12678cc7
T Filer,Estonia,2021/22,0,0.0,0.0,0.0,0.0,0.0,52dfe157
T Gwandu,Zimbabwe,2023/24,0,0.0,0.0,0.0,0.0,0.0,d1d83db3
T Gwandu,Zimbabwe,2024/25,2,2.0,0.0,0.0,0.0,0.0,d1d83db3
T Henderson,South Africa,2006/07,0,0.0,0.0,0.0,0.0,0.0,0a4ebc61
T Hewa,Cayman Islands,2022/23,0,0.0,0.0,0.0,0.0,0.0,3c19f045
T Jamtsho,Bhutan,2019/20,0,0.0,0.0,0.0,0.0,0.0,c01d1c0a
T Jamtsho,Bhutan,2022,2,2.0,0.0,0.0,0.0,0.0,c01d1c0a
T Jamtsho,Bhutan,2023/24,9,9.0,2.0,2.0,0.0,0.22,c01d1c0a
T Jamtsho,Bhutan,2024/25,17,17.0,4.0,4.0,0.0,0.24,c01d1c0a
T Kahamker,Israel,2022,0,0.0,0.0,0.0,0.0,0.0,125853c3
T Kahamker,Israel,2024,3,3.0,2.0,2.0,0.0,0.67,125853c3
T Langa,Vanuatu,2019/20,0,0.0,0.0,0.0,0.0,0.0,ffb59fe6
T Lungameni,Namibia,2019,0,0.0,0.0,0.0,0.0,0.0,1688f2dc
T Lungameni,Namibia,2021,6,6.0,1.0,1.0,0.0,0.17,1688f2dc
T Lungameni,Namibia,2022,9,9.0,1.0,1.0,0.0,0.11,1688f2dc
T Lungameni,Namibia,2023/24,15,15.0,2.0,2.0,0.0,0.13,1688f2dc
T Lungameni,Namibia,2024,27,27.0,8.0,8.0,0.0,0.3,1688f2dc
T Manders,Bermuda,2021/22,0,0.0,0.0,0.0,0.0,0.0,6d2b9724
T Manders,Bermuda,2022/23,6,6.0,3.0,3.0,0.0,0.5,6d2b9724
T Manders,Bermuda,2023/24,12,12.0,5.0,5.0,0.0,0.42,6d2b9724
T Martin,Luxembourg,2023,0,0.0,0.0,0.0,0.0,0.0,32e97806
T Martin,Luxembourg,2023/24,2,2.0,0.0,0.0,0.0,0.0,32e97806
T Martin,Luxembourg,2024,4,4.0,1.0,1.0,0.0,0.25,32e97806
T Maruma,Zimbabwe,2008/09,0,0.0,0.0,0.0,0.0,0.0,f55c526f
T Maruma,Zimbabwe,2010,3,3.0,2.0,2.0,0.0,0.67,f55c526f
T Maruma,Zimbabwe,2013,4,4.0,2.0,2.0,0.0,0.5,f55c526f
T Maruma,Zimbabwe,2013/14,6,6.0,2.0,2.0,0.0,0.33,f55c526f
T Maruma,Zimbabwe,2016,9,9.0,3.0,3.0,0.0,0.33,f55c526f
T Maruma,Zimbabwe,2019,10,10.0,4.0,4.0,0.0,0.4,f55c526f
T Maruma,Zimbabwe,2019/20,11,11.0,4.0,4.0,0.0,0.36,f55c526f
T Marumani,Zimbabwe,2021,0,0.0,0.0,0.0,0.0,0.0,67a9fe72
T Marumani,Zimbabwe,2021,0,0.0,0.0,0.0,0.0,0.0,3d5d51a5
T Marumani,Zimbabwe,2022,11,11.0,0.0,0.0,0.0,0.0,67a9fe72
T Marumani,Zimbabwe,2022,11,11.0,0.0,0.0,0.0,0.0,3d5d51a5
T Marumani,Zimbabwe,2022/23,13,13.0,0.0,0.0,0.0,0.0,67a9fe72
T Marumani,Zimbabwe,2022/23,13,13.0,0.0,0.0,0.0,0.0,3d5d51a5
T Marumani,Zimbabwe,2023/24,16,16.0,1.0,1.0,0.0,0.06,67a9fe72
T Marumani,Zimbabwe,2023/24,16,16.0,1.0,1.0,0.0,0.06,3d5d51a5
T Marumani,Zimbabwe,2024,24,24.0,3.0,3.0,0.0,0.13,67a9fe72
T Marumani,Zimbabwe,2024,24,24.0,3.0,3.0,0.0,0.13,3d5d51a5
T Marumani,Zimbabwe,2024/25,31,31.0,5.0,5.0,0.0,0.16,67a9fe72
T Marumani,Zimbabwe,2024/25,31,31.0,5.0,5.0,0.0,0.16,3d5d51a5
T Mishra,Kenya,2007/08,0,0.0,0.0,0.0,0.0,0.0,c9cac448
T Mishra,Kenya,2011/12,4,4.0,0.0,0.0,0.0,0.0,c9cac448
T Mishra,Kenya,2012/13,9,9.0,1.0,1.0,0.0,0.11,c9cac448
T Mishra,Kenya,2013,11,11.0,1.0,1.0,0.0,0.09,c9cac448
T Misi,Samoa,2024,0,0.0,0.0,0.0,0.0,0.0,2c789867
T Munyonga,Zimbabwe,2019,0,0.0,0.0,0.0,0.0,0.0,fbcfa528
T Munyonga,Zimbabwe,2019/20,1,1.0,0.0,0.0,0.0,0.0,fbcfa528
