match_id,flip,gender,Cumulative Won team1,Cumulative Lost team1,Cumulative Tied team1,Cumulative NR team1,Cumulative W/L team1,Cumulative AveRPW team1,Cumulative AveRPO team1,Cumulative Won team2,Cumulative Lost team2,Cumulative Tied team2,Cumulative NR team2,Cumulative W/L team2,Cumulative AveRPW team2,Cumulative AveRPO team2
439497,1,0,3,2,0,1,1.5,17.33,6.51,2,4,1,0,0.5,13.36,5.49
439499,0,0,2,4,1,0,0.5,13.36,5.49,1,7,0,0,0.14,11.29,5.22
439499,1,0,1,7,0,0,0.14,11.29,5.22,2,4,1,0,0.5,13.36,5.49
439505,0,0,4,4,0,1,1.0,14.51,5.86,2,5,0,1,0.4,16.3,6.23
439505,1,0,2,5,0,1,0.4,16.3,6.23,4,4,0,1,1.0,14.51,5.86
439510,0,0,4,4,0,1,1.0,14.51,5.86,3,2,0,1,1.5,17.33,6.51
439510,1,0,3,2,0,1,1.5,17.33,6.51,4,4,0,1,1.0,14.51,5.86
446960,0,0,21,15,1,1,1.4,27.38,8.43,17,15,0,2,1.13,27.44,8.01
446960,1,0,17,15,0,2,1.13,27.44,8.01,21,15,1,1,1.4,27.38,8.43
446961,0,0,21,15,1,1,1.4,27.38,8.43,17,15,0,2,1.13,27.44,8.01
446961,1,0,17,15,0,2,1.13,27.44,8.01,21,15,1,1,1.4,27.38,8.43
447539,0,0,8,11,2,0,0.73,22.63,7.92,17,9,0,0,1.89,25.53,7.98
447539,1,0,17,9,0,0,1.89,25.53,7.98,8,11,2,0,0.73,22.63,7.92
452153,0,0,3,4,1,0,0.75,17.65,6.62,10,8,1,1,1.25,26.22,8.12
452153,1,0,10,8,1,1,1.25,26.22,8.12,3,4,1,0,0.75,17.65,6.62
452154,0,0,3,4,1,0,0.75,17.65,6.62,10,8,1,1,1.25,26.22,8.12
452154,1,0,10,8,1,1,1.25,26.22,8.12,3,4,1,0,0.75,17.65,6.62
456991,0,0,13,17,3,0,0.76,21.07,7.69,15,10,0,0,1.5,23.32,7.97
456991,1,0,15,10,0,0,1.5,23.32,7.97,13,17,3,0,0.76,21.07,7.69
456992,0,0,13,17,3,0,0.76,21.07,7.69,15,10,0,0,1.5,23.32,7.97
456992,1,0,15,10,0,0,1.5,23.32,7.97,13,17,3,0,0.76,21.07,7.69
461565,0,0,26,13,1,0,2.0,24.04,7.6,21,12,0,0,1.75,24.64,7.82
461565,1,0,21,12,0,0,1.75,24.64,7.82,26,13,1,0,2.0,24.04,7.6
463141,0,0,21,12,0,0,1.75,24.64,7.82,3,8,1,0,0.38,16.62,6.42
463141,1,0,3,8,1,0,0.38,16.62,6.42,21,12,0,0,1.75,24.64,7.82
463142,0,0,21,12,0,0,1.75,24.64,7.82,3,8,1,0,0.38,16.62,6.42
